,Timestamp,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,67,68,70,71,72,73,74,75,76,77,78,80,81,82,83,84,85,86,87,88,Heart rate
31,2023-11-30 14-45-00,32.53965,16.1803,8.8128,15.99975,1.5407,1.54295,2.21695,2.07935,1.4203,3049.493,1292.4708,642.36325,13.24925,1.7638,1.7573,2.2098,2.1188,1.5407,2203.54205,3484.4282,3019.02015,36.31955,1.6786,1.67815,15.0875,6.4283,1.52235,457.02625,201.74055,8.6523,3542.51745,15.7532,183.80605,2.16835,62.58545,6.2638,2022.73075,3908.14425,151.8671,3581.5562,1634.58095,7.36935,463.03755,3164.8907,32.0408,2.89935,1.5066,3.42005,31.7947,1.86995,275.3794,3.95405,12.6583,656.68725,2.2662,14.90015,4.3971,11.25535,2.4959,1.7625,1367.12915,116.4231,1.6762,1.23995,1.2704,3.67505,10.56365,1.88965,1.75355,135.3017,177.19755,2.58285,1.25625,1.274,3.61965,10.51975,1.90135,1.74505,20.8155,1.6403,82.26185,100
32,2023-11-30 14-46-00,32.39595,16.28565,9.2136,16.198,1.5411,1.56955,2.23525,2.0289,1.47465,3025.76755,1298.35845,585.6397,13.08945,1.7618,1.75445,2.24965,2.1426,1.5734,2200.61075,3486.01575,3032.2394,36.8871,1.64335,1.6808,14.7673,6.37875,1.50745,455.78875,201.89685,8.64215,3552.43655,16.299,184.60295,2.1907,61.5608,5.91075,2021.79325,3906.20345,151.75555,3579.60615,1633.45605,7.2249,463.311,3164.22825,31.1409,2.62585,1.53215,3.1165,31.31,1.8701,275.89815,3.85905,12.8761,655.7811,2.24895,14.8871,3.686,11.00075,2.59035,1.7707,1365.41365,116.53485,1.977,1.29995,1.2833,3.50125,9.92495,1.89575,1.7583,135.2682,177.06835,2.5994,1.3032,1.32275,3.13725,9.75575,2.02395,1.7141,21.0631,1.75515,82.7502,100.2292376
33,2023-11-30 14-47-00,32.7618,16.0591,9.1581,16.2364,1.5254,1.55435,2.22545,1.9556,1.46915,3012.1295,1282.8579,566.39545,13.0996,1.76605,1.76135,2.1759,2.1922,1.59795,2206.08585,3483.3876,3010.1513,36.77065,1.6528,1.7098,15.3712,6.77165,1.52885,463.0392,201.55295,8.773,3539.5705,17.31275,186.11555,2.2009,63.3556,6.2041,2021.612,3904.7222,151.5546,3580.44055,1639.45645,7.36785,459.6798,3142.48975,30.1044,2.79735,1.5711,3.63325,31.6014,1.9121,275.29445,3.79185,12.74025,655.1044,2.2263,14.97235,4.21465,11.3828,2.39815,1.7449,1362.9886,116.4028,2.40085,1.2068,1.2547,3.57825,10.2064,1.967,1.78875,135.23665,176.2074,2.68995,1.21795,1.3226,3.47415,10.1995,1.97385,1.77545,21.5351,1.8724,82.1378,100.4142867
34,2023-11-30 14-48-00,32.82915,15.7465,8.86485,16.1489,1.5481,1.56375,2.2352,1.9923,1.43605,3024.2298,1288.62065,569.12985,13.0666,1.7606,1.7476,2.14185,2.17535,1.56775,2199.892,3499.4287,3037.58335,36.84635,1.7274,1.6812,15.3951,6.16425,1.527,457.26385,199.6514,9.0893,3552.84895,16.16775,184.21605,2.18095,62.4043,5.9627,2026.5245,3904.3002,151.59605,3584.6312,1635.8186,6.99825,459.6704,3142.00225,30.79775,2.75525,1.5844,3.4349,31.54195,1.76335,274.33805,3.92115,12.86915,653.8653,2.3684,14.9184,4.60395,11.7356,2.45555,1.7692,1359.84155,116.4598,1.9727,1.2542,1.27615,3.38315,9.9062,1.958,1.809,134.40405,176.07225,1.90735,1.27695,1.3769,3.45345,9.8628,2.0072,1.76835,21.2909,1.7371,82.2768,100.5847169
35,2023-11-30 14-49-00,32.22005,15.8742,9.59495,15.95435,1.5289,1.5716,2.068,2.00305,1.43405,2955.10875,1296.58955,653.71365,13.42655,1.7861,1.74065,2.32195,2.09925,1.60205,2187.29825,3495.341,3031.3018,35.9785,1.68595,1.6835,15.1778,6.3806,1.5367,456.71375,197.96865,8.97135,3545.8927,16.7512,185.2065,2.1875,62.0484,5.7442,2018.562,3916.35695,151.30935,3588.96255,1622.0464,7.773,458.98905,3135.93975,30.601,2.7486,1.4224,3.55125,31.06375,1.84815,273.0841,3.77205,12.5156,652.43705,2.29335,14.5328,4.59645,11.5811,2.47645,1.74835,1356.1631,116.0965,1.6562,1.2597,1.31375,3.4904,10.06,1.91715,1.78005,134.4966,175.70935,3.0125,1.21645,1.23985,3.4528,10.19455,1.98335,1.7956,21.344,1.9371,82.4388,100.7700981
36,2023-11-30 14-50-00,32.14715,16.01965,9.15375,16.09115,1.5723,1.5699,2.2098,2.0161,1.45155,2961.47795,1296.44585,583.33345,12.77975,1.78635,1.7741,2.23325,2.077,1.5601,2188.8295,3495.191,3026.07985,36.64485,1.6419,1.6738,14.77005,6.2552,1.51565,449.94815,196.25135,8.65735,3549.21135,16.4443,182.91655,2.2579,60.83705,5.92215,2013.51785,3906.48465,152.43505,3575.49975,1621.83065,7.28305,458.4718,3132.77085,31.66855,2.76265,1.67075,3.3458,31.72715,1.9035,272.18565,4.00205,12.19715,649.9043,2.2676,14.54575,3.93015,11.15575,2.32635,1.77735,1354.4537,116.0473,1.8107,1.2142,1.2317,3.54115,9.93895,1.9192,1.757,134.728,175.87685,2.72705,1.2531,1.2798,3.3727,9.84215,1.90825,1.75695,21.63785,1.78555,81.7368,101
37,2023-11-30 14-51-00,31.02645,15.6673,8.99245,15.8989,1.54145,1.5735,2.1626,1.8996,1.4437,2897.0071,1296.07085,583.9804,13.33365,1.7864,1.7641,2.3496,2.1814,1.59265,2156.53475,3487.9157,3035.427,36.0729,1.64695,1.67855,14.88715,6.35885,1.52075,443.6231,193.28475,8.59005,3537.9141,14.98245,181.8392,2.245,60.56355,5.80045,1995.41725,3912.5506,152.12575,3589.60025,1609.9243,7.29895,457.7342,3126.32645,29.59265,2.77275,1.59175,3.54655,31.3345,1.8773,271.184,3.60475,12.3035,647.73555,2.3388,14.6082,4.17315,11.23975,2.4544,1.7735,1351.8819,115.83095,2.2634,1.2634,1.30905,3.22395,9.4545,1.9234,1.75745,133.8134,175.77375,2.81385,1.305,1.44565,3.2653,9.80155,1.94935,1.7765,21.1031,1.7505,81.7869,101.2891742
38,2023-11-30 14-52-00,34.8745,16.3498,9.3412,16.1154,1.5508,1.5856,2.08755,1.92005,1.466,3002.067,1296.8896,583.37415,13.1563,1.83325,1.77555,2.27275,2.0649,1.5899,2221.58675,3485.6781,3029.1081,36.64285,1.68545,1.71225,15.05625,6.1172,1.4962,458.3389,199.4139,9.01355,3538.1298,16.61335,185.36775,2.1719,62.46515,6.02245,1981.6358,3911.03185,153.59215,3581.19985,1589.8796,7.74995,464.4361,3121.045,30.49075,2.654,1.6157,2.8853,31.0033,1.9177,272.07315,3.91655,12.741,651.70265,2.3004,14.8314,3.73685,11.084,2.5312,1.7578,1361.1917,115.9887,2.1079,1.32975,1.2176,2.9688,9.834,1.9307,1.7532,135.4233,176.70625,3.1498,1.31185,1.33555,3.0583,9.22175,1.95515,1.77535,21.59525,1.85715,81.6422,101.5930999
39,2023-11-30 14-53-00,32.96265,15.6571,9.23615,16.20095,1.54175,1.56015,2.3215,1.89415,1.42225,2922.70775,1267.6198,550.01035,13.3316,1.7852,1.7691,2.3188,2.19735,1.54375,2136.99,3472.9153,3007.7324,35.55495,1.598,1.70285,15.03135,6.34235,1.55305,446.745,189.09635,8.4709,3528.59515,16.3001,182.463,2.17475,59.94875,5.80985,1940.784,3895.50635,150.9647,3573.2777,1565.1008,7.48105,460.33595,3105.77625,30.3133,2.676,1.51605,2.74575,29.92685,1.822,271.40835,4.02275,12.34935,650.0777,2.34805,14.41145,3.37865,10.45505,2.6697,1.7415,1361.1321,116.26985,1.7919,1.2576,1.3365,2.94805,9.36725,2.0045,1.80235,135.4764,174.9488,2.3759,1.24215,1.45165,3.58535,9.52805,1.94575,1.75235,20.985,1.8308,81.36615,101.8524387
40,2023-11-30 14-54-00,30.9459,15.6766,9.2327,16.1997,1.53445,1.5712,2.2005,1.96375,1.44305,2877.263,1283.8015,591.465,13.05545,1.78005,1.7751,2.38685,2.1547,1.5607,2108.764,3476.70285,3008.398,35.30575,1.7013,1.70475,14.536,6.2682,1.51945,434.22885,187.39325,8.8713,3533.63905,16.00035,181.62585,2.2305,60.51555,6.2896,1954.135,3885.5498,149.7859,3559.42095,1579.73585,7.6927,459.27655,3105.67,30.02515,2.62905,1.7064,3.16805,29.4032,1.9055,271.7326,3.8611,12.34415,648.7824,2.31415,14.7149,3.31265,10.2312,2.4731,1.7446,1358.90705,116.527,1.63125,1.2656,1.51185,2.9321,9.3882,1.91065,1.7473,135.16985,175.25855,2.9475,1.2558,1.51525,2.76245,9.2386,1.95085,1.77,21.54315,1.64275,80.90715,102.0078516
41,2023-11-30 14-55-00,31.77595,15.83295,9.13775,16.09225,1.568,1.5651,1.9539,1.9442,1.4312,2901.90775,1281.02645,566.9329,13.2035,1.7997,1.77315,2.19735,2.1254,1.5871,2160.941,3475.05915,3020.539,36.1397,1.69535,1.70695,14.9048,6.1163,1.5415,445.03875,191.87155,8.82255,3528.2889,16.18875,183.77635,2.35615,60.78855,6.07705,1968.8975,3890.93125,151.16395,3564.44615,1579.32325,7.5793,458.16855,3093.79405,30.2611,2.60005,1.8297,2.96995,30.0384,1.90355,272.3333,3.8028,12.3621,650.00275,2.2758,14.6738,3.5939,10.5324,2.5536,1.7825,1356.90065,115.86605,1.83405,1.22065,1.3216,2.96015,9.819,1.94265,1.7832,134.7158,174.2768,2.7838,1.23355,1.71955,3.07115,9.8648,2.02075,1.7949,21.64405,1.79925,80.8243,102
42,2023-11-30 14-56-00,30.96145,15.31615,9.04595,16.1215,1.5091,1.5723,2.1372,1.968,1.40775,2863.2059,1276.8764,530.7005,13.23515,1.8164,1.7657,2.3228,2.0461,1.5899,2119.29615,3481.40925,3010.36685,35.3093,1.64145,1.69725,14.67115,6.11855,1.52815,440.54145,187.9504,8.7078,3527.32005,16.03825,182.69235,2.1964,60.07995,5.84825,1961.06625,3887.06845,150.65075,3562.20555,1578.1795,7.48735,458.83755,3093.58795,29.61305,2.61405,1.866,3.07815,29.94775,1.94305,271.28095,3.80165,12.10615,647.5526,2.24315,14.69855,3.36255,10.30765,2.4525,1.75005,1356.5193,115.64575,1.763,1.2383,1.55395,2.91055,9.3866,1.8939,1.79455,135.77995,174.326,2.7013,1.28205,1.4742,2.9633,9.4202,2.0341,1.7195,21.3698,1.784,81.2626,101.7980658
43,2023-11-30 14-57-00,30.49545,15.2341,9.06435,16.1147,1.58915,1.5751,2.12155,1.9539,1.4461,2855.48075,1279.1702,638.7226,12.82035,1.76765,1.7886,2.2943,2.1048,1.5539,2113.1518,3467.962,3022.49835,35.16865,1.62575,1.73045,14.322,6.27395,1.54455,439.44455,187.48075,8.3729,3525.89505,15.8626,182.30045,2.2066,60.6029,5.95255,1953.51,3896.6969,150.0585,3576.5309,1569.75085,7.82245,457.80925,3092.15025,30.508,2.77115,1.88555,2.9431,29.29385,1.8817,270.6591,3.7244,12.64835,646.25415,2.26525,14.62155,3.929,10.70265,2.4153,1.76605,1351.92555,115.6574,1.7949,1.2801,1.59075,3.20245,9.1839,1.98875,1.80905,134.13065,174.7346,2.87075,1.24415,1.62335,3.9135,10.1108,1.93325,1.7364,21.44885,1.71295,81.20255,101.4853135
44,2023-11-30 14-58-00,30.28185,15.32,9.0832,16.15535,1.5618,1.56765,2.1079,1.97735,1.45895,2825.17975,1284.49535,580.1053,12.77925,1.7829,1.77545,2.16875,2.111,1.58755,2089.9015,3464.50875,3018.1951,34.95305,1.6773,1.72225,14.9048,6.0584,1.57535,435.1446,183.5767,8.72015,3538.3267,15.68485,182.3642,2.26335,60.37495,5.76505,1934.97775,3884.0778,149.46715,3560.1335,1560.99455,7.2474,454.7623,3073.76275,30.01375,2.56795,1.986,3.5743,29.6928,1.89935,269.9465,3.90055,12.33745,644.6508,2.2676,14.3282,3.4473,10.4734,2.41025,1.7922,1350.3413,114.4667,1.641,1.29615,1.59885,2.95005,9.4503,2.03645,1.76725,134.2244,175.0862,2.55945,1.21605,1.8793,3.51035,9.5144,2.0044,1.75545,21.33535,1.6965,81.33995,101.1735284
45,2023-11-30 14-59-00,32.3584,15.6512,9.273,16.35995,1.56715,1.56565,2.27505,1.98725,1.4704,2906.664,1280.9453,530.52865,13.1187,1.8242,1.77115,2.17655,2.1822,1.5887,2113.9084,3477.23725,3011.44495,35.3484,1.70865,1.71565,14.58825,6.05845,1.543,443.2106,188.25735,8.503,3529.24205,15.7762,184.44945,2.29025,60.65815,6.0658,1950.90365,3887.9685,149.4374,3565.4212,1565.68225,7.36475,454.5295,3070.0315,29.76805,2.74385,2.05905,3.51485,29.9655,1.97385,269.57705,3.75545,11.7897,643.19145,2.2812,14.44375,3.6825,10.08815,2.30135,1.78175,1351.85375,114.7543,1.96025,1.2813,1.58085,2.97575,9.23735,2.1107,1.7997,134.25685,174.12875,2.64335,1.21375,1.72425,2.9669,9.2702,2.01495,1.77545,21.2365,1.97965,80.80795,100.9744955
46,2023-11-30 15-00-00,29.62825,15.55915,8.95145,16.12325,1.54055,1.5625,2.29035,1.914,1.43945,2808.46725,1268.045,530.28805,12.9593,1.77705,1.76835,2.1755,2.0614,1.5575,2032.71825,3462.218,3005.2009,33.8814,1.66225,1.7091,14.4114,6.06035,1.55045,427.72255,177.97095,8.3604,3520.4043,15.0063,180.4884,2.2321,58.64955,5.82755,1923.909,3892.3094,147.4287,3575.31225,1548.7129,7.7884,452.4498,3061.59315,29.47315,2.60595,1.9576,3.1923,29.6224,1.94185,268.8081,3.69115,12.0355,640.31025,2.24385,14.50335,3.3622,10.1561,2.5087,1.8055,1350.67565,114.7706,1.70585,1.2134,1.7825,3.34545,9.32515,2.0302,1.83095,134.01785,174.98035,2.73495,1.18875,1.78525,3.54115,9.69755,2.0033,1.79925,20.91615,1.64305,80.1608,101
47,2023-11-30 15-01-00,28.3254,14.88205,9.20615,15.87625,1.58985,1.5778,2.03095,1.9236,1.4898,2739.17745,1254.5072,545.23545,12.5538,1.77895,1.78055,2.2461,2.1188,1.59535,2029.362,3460.81165,3006.32605,34.35385,1.6918,1.7199,14.11335,5.82355,1.5371,433.8133,181.78675,8.57055,3525.5763,15.6501,182.8204,2.2684,59.7327,5.7319,1933.0965,3896.44385,146.7693,3572.1433,1548.71275,7.68575,451.203,3056.868,29.3587,2.63525,2.1001,3.42625,29.61505,1.8567,267.7917,3.7055,11.8472,641.3181,2.0665,14.44725,4.20555,10.7686,2.48525,1.7836,1349.30375,114.4815,1.9305,1.2875,1.8114,3.4576,9.61125,2.0438,1.8204,134.1337,173.7139,2.98325,1.20235,1.8216,3.4321,9.90695,2.0723,1.7825,20.90365,1.7255,80.432,101.3185626
48,2023-11-30 15-02-00,27.89305,15.0242,8.7729,15.8562,1.49735,1.57815,2.2918,1.97465,1.4293,2757.359,1258.0385,604.6935,12.73985,1.80585,1.7829,2.2744,2.0833,1.58175,2127.6775,3463.92435,2988.6442,33.97565,1.74495,1.71525,14.575,6.1803,1.53135,447.74505,185.9002,8.46525,3522.2105,15.96335,184.65175,2.2251,59.7334,5.60795,1882.9572,3875.6401,146.4819,3555.3615,1541.60625,7.7175,445.30725,3021.37955,28.5699,2.67195,1.88245,2.933,29.96115,1.8411,266.73315,3.5595,11.82215,637.4865,2.2325,14.03525,3.7044,11.16795,2.42825,1.82435,1342.62235,114.6481,1.85555,1.28925,1.45545,3.52,10.20015,2.04005,1.82265,133.2872,173.79325,2.9994,1.31995,1.63955,3.3275,9.94405,2.0443,1.81065,20.99825,1.82425,80.67365,101.8256459
49,2023-11-30 15-03-00,27.0849,15.36455,8.99055,16.2443,1.527,1.57665,2.3548,1.97205,1.43635,2671.33825,1260.201,560.97335,13.07585,1.83245,1.77385,2.15515,2.1505,1.577,1898.63925,3440.70195,3000.41025,32.01975,1.6555,1.7293,13.4604,5.86265,1.55125,394.56225,164.22605,8.47795,3512.09155,14.5851,178.4816,2.1915,56.94435,5.4865,1836.88725,3889.75915,142.3761,3567.5026,1523.50245,7.38385,434.59755,2985.82225,28.27595,2.688,2.1489,3.4099,29.97665,2.0529,267.89965,3.5051,12.07265,634.4225,2.35085,13.9595,4.01815,10.46315,2.2556,1.784,1329.8471,112.97615,1.5996,1.3064,1.7223,3.3133,10.2933,2.08175,1.8028,132.35445,172.1357,3.03485,1.25,1.8364,2.9915,9.17645,1.96525,1.78475,20.49905,1.68875,80.81535,102.3734479
50,2023-11-30 15-04-00,27.2395,14.75075,8.9749,15.87755,1.54955,1.60245,2.27465,1.9895,1.45905,2659.731,1265.56985,530.39135,13.3712,1.83175,1.76175,2.3626,2.2102,1.56685,1923.059,3465.25875,3012.1388,31.77595,1.69535,1.72385,13.5536,5.67975,1.53755,403.94035,166.3887,8.4542,3523.90425,14.8997,179.03945,2.13835,57.04895,5.22045,1860.8445,3888.5123,143.9278,3574.5435,1526.64345,7.50875,439.75715,2998.48575,28.31575,2.5705,2.2513,3.5438,29.62155,1.9317,266.09255,3.78295,11.93405,634.8476,2.19895,14.29415,3.61295,10.2702,2.3223,1.7702,1335.2783,112.48225,1.80625,1.2801,1.53635,2.9994,9.4862,1.9763,1.81325,132.8345,172.47125,2.8728,1.2045,1.82395,3.5454,9.4762,1.88835,1.8047,20.6885,1.775,80.42445,102.8141666
51,2023-11-30 15-05-00,26.31635,14.6873,9.19945,16.08605,1.5398,1.59575,2.15595,2.0087,1.4556,2614.3175,1272.72015,565.261,13.5837,1.8547,1.7891,2.30915,2.13795,1.5899,1899.5705,3452.0398,3018.7296,31.73255,1.6653,1.7306,13.9747,5.7185,1.53865,395.97475,163.387,8.2058,3521.19485,14.3144,177.7594,2.15045,56.2329,5.60365,1844.9623,3888.3624,143.96235,3570.0432,1517.84,7.61315,435.56805,2983.72225,29.08025,2.65905,2.1345,3.29815,29.9084,1.8138,266.08155,3.5516,11.7711,634.1835,2.2466,14.0578,4.08175,10.8574,2.3218,1.8219,1331.99385,112.6267,1.7629,1.31025,1.75315,3.5523,10.44105,2.04355,1.8,131.6786,171.06695,2.88555,1.30245,1.97975,3.5482,10.10775,2.04855,1.77155,20.7241,1.67085,80.1556,103
52,2023-11-30 15-06-00,26.32035,14.97625,9.13195,15.9929,1.5774,1.5837,2.1731,1.9321,1.436,2627.52375,1259.03855,561.8953,12.79495,1.832,1.7957,2.368,2.11955,1.5864,1916.02095,3449.14895,3004.29165,31.7147,1.68525,1.7211,14.1555,5.7928,1.5422,390.3711,162.8674,8.4644,3518.28225,14.7098,177.67025,2.19855,56.6642,5.3982,1844.66225,3887.70615,144.61225,3566.9119,1517.9713,7.2092,433.4655,2980.48475,28.8322,2.72095,2.11455,3.5754,29.80395,2.00445,266.48795,3.7402,12.2511,634.8084,2.2766,13.8969,3.972,10.75195,2.36375,1.81415,1332.25325,112.79555,1.80235,1.23995,1.7223,3.5493,10.4729,2.05215,1.8024,131.8244,172.5099,2.8736,1.27,1.7606,3.55555,10.4597,2.03495,1.80555,21.0577,1.79885,80.16615,102.8316836
53,2023-11-30 15-07-00,27.68765,15.74655,9.046,16.3692,1.6011,1.56995,2.25155,2.064,1.47305,2743.36525,1266.31995,530.34125,12.82575,1.8367,1.771,2.39035,2.13485,1.58335,1979.13535,3446.852,2990.40685,32.8682,1.7305,1.7302,13.7513,5.93065,1.53525,405.8904,170.4309,9.0088,3501.7192,14.64735,178.2566,2.2785,57.07785,5.5123,1866.88825,3863.12415,146.21385,3544.27065,1522.89305,7.49475,438.2369,2998.61075,29.0431,2.68565,1.73945,3.26845,29.97945,2.0032,265.273,3.6853,12.07565,631.24435,2.3134,14.0414,4.122,10.7964,2.3439,1.8391,1335.83445,112.7894,1.63985,1.24155,1.5032,3.5692,9.89735,2.1057,1.80465,133.26855,172.41425,2.94925,1.25665,1.73785,3.5004,9.56205,1.98395,1.8056,20.97875,1.73515,79.5462,102.4041027
54,2023-11-30 15-08-00,29.23605,15.90135,8.92565,16.03805,1.5477,1.5676,2.1712,2.02275,1.495,2780.21,1267.78255,564.47345,12.8,1.8102,1.7766,2.3013,2.09145,1.5423,1989.90475,3441.72065,3007.32935,32.6792,1.647,1.7611,14.00755,5.7842,1.5149,411.27525,170.9333,8.48075,3506.4601,14.76295,177.73705,2.2696,57.43105,5.42235,1893.7705,3872.13375,145.6756,3556.4303,1532.8124,7.50485,445.28865,3018.692,29.59905,2.6324,2.1172,3.18445,29.93535,1.9076,264.5299,3.7055,12.11805,633.06475,2.2746,14.51295,4.28845,10.85465,2.35825,1.83795,1338.372,112.63935,1.84995,1.28275,1.80705,3.47195,10.0637,2.0599,1.8301,133.14785,172.15525,2.82905,1.3419,1.73485,3.3951,10.10065,2.07545,1.86025,20.70685,1.79145,79.3988,101.86068
55,2023-11-30 15-09-00,27.6445,15.41535,8.83395,15.91415,1.563,1.58875,2.1774,1.9774,1.45975,2698.8265,1260.83855,561.62645,12.8188,1.78945,1.79415,2.24115,2.13525,1.5597,1972.95375,3448.0833,3015.30765,33.4411,1.68415,1.70205,14.03085,5.85835,1.53005,417.3346,173.4873,8.621,3512.71035,14.6688,178.85045,2.17035,57.4405,5.47165,1890.8455,3878.97765,145.427,3561.62415,1539.0842,7.6495,444.28385,3017.842,29.24115,2.6377,1.91835,3.47555,29.71885,1.9111,264.1268,3.7348,11.9609,634.3929,2.1945,14.1545,4.1506,10.73275,2.4556,1.81685,1338.2377,113.4502,1.613,1.23125,1.6894,3.50905,10.2409,1.9856,1.8586,133.4981,171.5645,2.84345,1.2706,1.6297,3.3105,10.34245,1.99465,1.8035,21.05495,1.7699,79.7708,101.3448382
56,2023-11-30 15-10-00,27.8072,15.1657,8.63385,15.922,1.5481,1.5836,2.19385,2.0462,1.4415,2653.28725,1259.2136,529.0349,12.69645,1.8098,1.7934,2.46815,2.19145,1.60905,1971.27875,3454.40535,2998.25405,32.56585,1.70235,1.7153,13.9536,5.89705,1.58825,409.0937,170.7537,8.38845,3515.83525,14.5882,177.50465,2.27865,57.7338,5.57715,1891.533,3877.4495,146.6248,3552.74585,1535.66245,7.6381,445.92925,3022.69215,29.14235,2.68945,2.15895,3.4645,30.48525,1.97655,265.0893,3.83525,11.9612,633.41155,2.3008,14.17745,4.0535,11.16705,2.33125,1.83085,1335.48755,112.7354,1.76465,1.2313,1.95075,3.40555,10.0515,2.05095,1.8489,133.7525,172.33225,2.81575,1.19925,1.84385,3.2553,10.2479,2.06615,1.847,20.64435,1.8597,79.68455,101
57,2023-11-30 15-11-00,26.29805,14.98685,9.02615,16.14955,1.5531,1.5906,2.1697,1.9969,1.4782,2585.19775,1265.47625,564.60475,12.727,1.8293,1.7934,2.2821,2.16845,1.5995,1922.434,3450.8428,3006.96365,31.77165,1.68875,1.72155,13.58275,5.608,1.5563,405.2123,165.83955,8.50375,3510.35405,14.4246,176.2999,2.24535,56.2572,5.31105,1871.507,3881.0401,143.8529,3557.56485,1521.7588,7.7349,442.56505,3006.9295,28.63375,2.65245,2.2169,3.561,29.9603,1.91845,263.92995,3.6556,11.68935,632.2288,2.32115,14.5559,4.2505,11.37885,2.3606,1.83985,1333.46585,112.7573,1.92315,1.29295,1.79895,3.3266,9.9124,2.09455,1.8114,132.7048,171.45765,2.81425,1.236,1.666,3.29465,10.04405,1.96065,1.81375,20.52995,1.8028,79.3032,100.9307028
58,2023-11-30 15-12-00,27.49225,15.441,8.7808,16.01735,1.5906,1.5969,2.2208,2.0167,1.4473,2670.357,1258.8697,564.06725,12.7113,1.78325,1.7859,2.32225,2.19685,1.5633,1951.38495,3440.62375,3012.09205,31.95075,1.6953,1.74615,13.86755,5.69345,1.55895,410.4284,168.0145,8.72805,3515.3572,14.886,178.15345,2.22945,56.5833,5.62525,1871.8195,3861.10825,146.07725,3538.48595,1526.34345,7.81705,443.56825,3005.7045,28.65485,2.60205,1.7216,3.236,30.1129,1.8489,264.0565,3.70205,11.84955,631.8505,2.24655,14.2063,3.9115,10.78125,2.35125,1.76335,1331.822,112.55735,1.82275,1.22655,1.51485,3.5458,9.97735,1.9899,1.833,132.5626,171.6267,2.78525,1.28245,1.7696,3.3466,10.12955,1.9958,1.77345,20.8095,1.8879,78.9719,101.0859431
59,2023-11-30 15-13-00,27.22475,15.4157,8.92255,16.2401,1.5262,1.5875,2.2044,2.0254,1.468,2629.83005,1250.5758,549.7011,12.83485,1.843,1.7965,2.37745,2.1446,1.61255,1950.68475,3456.64605,2999.9789,32.0794,1.7149,1.7208,13.9007,5.90105,1.57675,406.51535,168.51915,8.52045,3518.76035,14.3575,177.34165,2.2532,56.77675,5.47555,1887.408,3878.33085,144.79665,3553.36465,1529.59675,7.2452,442.5386,3002.4545,29.25365,2.6716,1.9648,4.03165,30.09785,1.92,264.95255,3.7122,11.93075,631.6568,2.2418,14.17395,4.35405,11.2273,2.35165,1.83945,1331.84705,113.1707,1.60665,1.2829,1.645,3.4333,10.40335,2.0247,1.78715,133.0649,171.39085,2.91735,1.2813,1.8355,3.5387,10.2089,2.0591,1.84225,20.79475,1.56845,78.92075,101.375832
60,2023-11-30 15-14-00,27.3692,15.17385,9.0749,15.7521,1.5997,1.58475,2.2977,1.9118,1.49765,2675.86325,1262.28235,528.82545,12.69105,1.83135,1.79765,2.2762,2.13275,1.6047,1947.2967,3457.79915,3005.65105,31.9666,1.673,1.7314,13.7328,5.6646,1.5716,402.6685,166.74965,8.4166,3517.92605,14.54925,176.8202,2.20085,56.1735,5.48415,1873.22575,3877.7027,145.09735,3560.7711,1518.85245,7.53725,442.287,2995.5919,28.88415,2.597,1.9102,3.61845,29.4864,1.7959,263.9776,3.4845,11.72185,630.2863,2.29155,14.4821,4.365,11.0882,2.2903,1.8058,1331.4095,112.79485,1.76245,1.27225,1.63825,3.56675,10.51625,2.0955,1.8371,132.9052,171.4888,2.7529,1.2527,1.7868,3.43095,10.59095,2.1104,1.811,20.8627,1.8993,79.02515,101.7104806
61,2023-11-30 15-15-00,27.19465,15.1704,9.16705,15.852,1.5605,1.5968,2.23725,1.97345,1.5071,2639.631,1269.20135,649.90735,12.3796,1.7399,1.7841,2.31765,2.1625,1.6136,1980.11665,3461.41185,3021.85165,32.44165,1.66915,1.7395,14.18945,5.69745,1.53835,414.49395,169.69815,8.21715,3519.6074,15.1293,179.6015,2.1489,58.03655,5.40745,1892.0955,3884.7904,146.0099,3558.4649,1525.584,7.22085,441.948,2994.8418,28.329,2.5551,2.05435,3.84185,30.2082,1.95155,263.87045,3.67585,11.9973,632.1491,2.168,14.3302,4.4498,10.9469,2.4258,1.8086,1326.05315,113.06835,1.8348,1.23755,1.6949,3.64705,10.05775,2.12155,1.87005,132.411,171.3983,3.01335,1.2208,1.78755,3.56185,10.2948,2.12235,1.7766,20.28685,1.81815,79.00095,102
